zip_code,zone,Latitude,Longitude,month,p50,temp_mean,dtr,ref_humid,sunshine,wind_run,eto
90706,Bellflower Los Angeles County,33.8822393,-118.1239717,Dec,27.3,14.4,10.8,66,70,2.8,2.08
90707,Bellflower Los Angeles County,33.8821364,-118.1243793,Jan,44.74,14.2,10.8,66,71,2.9,2.22
90707,Bellflower Los Angeles County,33.8821364,-118.1243793,Feb,35.07,15,10.3,69,71,3.3,2.68
90707,Bellflower Los Angeles County,33.8821364,-118.1243793,Mar,32.23,15.3,9.5,69,71,3.7,3.31
90707,Bellflower Los Angeles County,33.8821364,-118.1243793,Apr,13.28,16.7,9.5,68,76,3.9,4.15
90707,Bellflower Los Angeles County,33.8821364,-118.1243793,May,0.78,18.1,8.4,71,64,3.8,4.28
90707,Bellflower Los Angeles County,33.8821364,-118.1243793,Jun,0.09,20.2,8.6,73,64,3.7,4.59
90707,Bellflower Los Angeles County,33.8821364,-118.1243793,Jul,0.01,22.5,9.7,72,80,3.6,5.29
90707,Bellflower Los Angeles County,33.8821364,-118.1243793,Aug,0.03,23.2,9.4,73,81,3.5,4.99
90707,Bellflower Los Angeles County,33.8821364,-118.1243793,Sep,1.11,22.5,9.4,72,74,3.3,4.2
90707,Bellflower Los Angeles County,33.8821364,-118.1243793,Oct,2.38,20.4,10.1,70,72,3.1,3.29
90707,Bellflower Los Angeles County,33.8821364,-118.1243793,Nov,26.14,16.9,10.7,68,69,2.9,2.45
90707,Bellflower Los Angeles County,33.8821364,-118.1243793,Dec,27.3,14.4,10.8,66,70,2.8,2.08
90710,Harbor City Los Angeles County,33.7957752,-118.2965121,Jan,48.52,13.8,10.4,66,70,2.9,2.17
90710,Harbor City Los Angeles County,33.7957752,-118.2965121,Feb,39.37,14.3,9.9,70,71,3.3,2.56
90710,Harbor City Los Angeles County,33.7957752,-118.2965121,Mar,35.59,14.4,9,71,71,3.7,3.09
90710,Harbor City Los Angeles County,33.7957752,-118.2965121,Apr,14.02,15.6,9,69,76,3.9,3.92
90710,Harbor City Los Angeles County,33.7957752,-118.2965121,May,0.83,17,8.1,73,64,3.8,4
90710,Harbor City Los Angeles County,33.7957752,-118.2965121,Jun,0.14,18.9,8.2,75,63,3.7,4.25
90710,Harbor City Los Angeles County,33.7957752,-118.2965121,Jul,0.01,21.2,9.1,75,79,3.6,4.87
90710,Harbor City Los Angeles County,33.7957752,-118.2965121,Aug,0.04,21.9,8.8,75,80,3.5,4.64
90710,Harbor City Los Angeles County,33.7957752,-118.2965121,Sep,1.25,21.4,8.9,73,73,3.3,3.97
90710,Harbor City Los Angeles County,33.7957752,-118.2965121,Oct,3.11,19.5,9.6,71,71,3.1,3.13
90710,Harbor City Los Angeles County,33.7957752,-118.2965121,Nov,28.67,16.4,10.3,69,68,2.9,2.35
90710,Harbor City Los Angeles County,33.7957752,-118.2965121,Dec,30.98,14,10.5,67,70,2.8,2.01
90711,Lakewood Los Angeles County,33.8522282,-118.1330353,Jan,44.74,14.2,10.8,66,71,2.9,2.22
90711,Lakewood Los Angeles County,33.8522282,-118.1330353,Feb,35.07,15,10.3,69,71,3.3,2.68
90711,Lakewood Los Angeles County,33.8522282,-118.1330353,Mar,32.23,15.3,9.5,69,71,3.7,3.31
90711,Lakewood Los Angeles County,33.8522282,-118.1330353,Apr,13.28,16.7,9.5,68,76,3.9,4.15
90711,Lakewood Los Angeles County,33.8522282,-118.1330353,May,0.78,18.1,8.4,71,64,3.8,4.28
90711,Lakewood Los Angeles County,33.8522282,-118.1330353,Jun,0.09,20.2,8.6,73,64,3.7,4.59
90711,Lakewood Los Angeles County,33.8522282,-118.1330353,Jul,0.01,22.5,9.7,72,80,3.6,5.29
90711,Lakewood Los Angeles County,33.8522282,-118.1330353,Aug,0.03,23.2,9.4,73,81,3.5,4.99
90711,Lakewood Los Angeles County,33.8522282,-118.1330353,Sep,1.11,22.5,9.4,72,74,3.3,4.2
90711,Lakewood Los Angeles County,33.8522282,-118.1330353,Oct,2.38,20.4,10.1,70,72,3.1,3.29
90711,Lakewood Los Angeles County,33.8522282,-118.1330353,Nov,26.14,16.9,10.7,68,69,2.9,2.45
90711,Lakewood Los Angeles County,33.8522282,-118.1330353,Dec,27.3,14.4,10.8,66,70,2.8,2.08
90712,Lakewood Los Angeles County,33.8493162,-118.153228,Jan,44.74,14.2,10.8,66,71,2.9,2.22
90712,Lakewood Los Angeles County,33.8493162,-118.153228,Feb,35.07,15,10.3,69,71,3.3,2.68
90712,Lakewood Los Angeles County,33.8493162,-118.153228,Mar,32.23,15.3,9.5,69,71,3.7,3.31
90712,Lakewood Los Angeles County,33.8493162,-118.153228,Apr,13.28,16.7,9.5,68,76,3.9,4.15
90712,Lakewood Los Angeles County,33.8493162,-118.153228,May,0.78,18.1,8.4,71,64,3.8,4.28
90712,Lakewood Los Angeles County,33.8493162,-118.153228,Jun,0.09,20.2,8.6,73,64,3.7,4.59
90712,Lakewood Los Angeles County,33.8493162,-118.153228,Jul,0.01,22.5,9.7,72,80,3.6,5.29
90712,Lakewood Los Angeles County,33.8493162,-118.153228,Aug,0.03,23.2,9.4,73,81,3.5,4.99
90712,Lakewood Los Angeles County,33.8493162,-118.153228,Sep,1.11,22.5,9.4,72,74,3.3,4.2
90712,Lakewood Los Angeles County,33.8493162,-118.153228,Oct,2.38,20.4,10.1,70,72,3.1,3.29
90712,Lakewood Los Angeles County,33.8493162,-118.153228,Nov,26.14,16.9,10.7,68,69,2.9,2.45
90712,Lakewood Los Angeles County,33.8493162,-118.153228,Dec,27.3,14.4,10.8,66,70,2.8,2.08
90713,Lakewood Los Angeles County,33.8477257,-118.1181199,Jan,44.74,14.2,10.8,66,71,2.9,2.22
90713,Lakewood Los Angeles County,33.8477257,-118.1181199,Feb,35.07,15,10.3,69,71,3.3,2.68
90713,Lakewood Los Angeles County,33.8477257,-118.1181199,Mar,32.23,15.3,9.5,69,71,3.7,3.31
90713,Lakewood Los Angeles County,33.8477257,-118.1181199,Apr,13.28,16.7,9.5,68,76,3.9,4.15
90713,Lakewood Los Angeles County,33.8477257,-118.1181199,May,0.78,18.1,8.4,71,64,3.8,4.28
90713,Lakewood Los Angeles County,33.8477257,-118.1181199,Jun,0.09,20.2,8.6,73,64,3.7,4.59
90713,Lakewood Los Angeles County,33.8477257,-118.1181199,Jul,0.01,22.5,9.7,72,80,3.6,5.29
90713,Lakewood Los Angeles County,33.8477257,-118.1181199,Aug,0.03,23.2,9.4,73,81,3.5,4.99
90713,Lakewood Los Angeles County,33.8477257,-118.1181199,Sep,1.11,22.5,9.4,72,74,3.3,4.2
90713,Lakewood Los Angeles County,33.8477257,-118.1181199,Oct,2.38,20.4,10.1,70,72,3.1,3.29
90713,Lakewood Los Angeles County,33.8477257,-118.1181199,Nov,26.14,16.9,10.7,68,69,2.9,2.45
90713,Lakewood Los Angeles County,33.8477257,-118.1181199,Dec,27.3,14.4,10.8,66,70,2.8,2.08
90714,Lakewood Los Angeles County,33.8522282,-118.1330353,Jan,44.74,14.2,10.8,66,71,2.9,2.22
90714,Lakewood Los Angeles County,33.8522282,-118.1330353,Feb,35.07,15,10.3,69,71,3.3,2.68
90714,Lakewood Los Angeles County,33.8522282,-118.1330353,Mar,32.23,15.3,9.5,69,71,3.7,3.31
90714,Lakewood Los Angeles County,33.8522282,-118.1330353,Apr,13.28,16.7,9.5,68,76,3.9,4.15
90714,Lakewood Los Angeles County,33.8522282,-118.1330353,May,0.78,18.1,8.4,71,64,3.8,4.28
90714,Lakewood Los Angeles County,33.8522282,-118.1330353,Jun,0.09,20.2,8.6,73,64,3.7,4.59
90714,Lakewood Los Angeles County,33.8522282,-118.1330353,Jul,0.01,22.5,9.7,72,80,3.6,5.29
90714,Lakewood Los Angeles County,33.8522282,-118.1330353,Aug,0.03,23.2,9.4,73,81,3.5,4.99
90714,Lakewood Los Angeles County,33.8522282,-118.1330353,Sep,1.11,22.5,9.4,72,74,3.3,4.2
90714,Lakewood Los Angeles County,33.8522282,-118.1330353,Oct,2.38,20.4,10.1,70,72,3.1,3.29
90714,Lakewood Los Angeles County,33.8522282,-118.1330353,Nov,26.14,16.9,10.7,68,69,2.9,2.45
90714,Lakewood Los Angeles County,33.8522282,-118.1330353,Dec,27.3,14.4,10.8,66,70,2.8,2.08
90715,Lakewood Los Angeles County,33.8413324,-118.0783974,Jan,42.98,13.4,11.8,65,71,2.9,2.2
90715,Lakewood Los Angeles County,33.8413324,-118.0783974,Feb,30.08,14.2,11.3,68,72,3.3,2.66
90715,Lakewood Los Angeles County,33.8413324,-118.0783974,Mar,29.73,14.6,10.3,68,71,3.7,3.28
90715,Lakewood Los Angeles County,33.8413324,-118.0783974,Apr,14.99,16.1,10.5,66,76,3.9,4.18
90715,Lakewood Los Angeles County,33.8413324,-118.0783974,May,0.91,17.6,9.1,69,64,3.8,4.32
90715,Lakewood Los Angeles County,33.8413324,-118.0783974,Jun,0.1,19.3,8.7,71,64,3.7,4.56
90715,Lakewood Los Angeles County,33.8413324,-118.0783974,Jul,0.01,21.7,9.9,70,80,3.6,5.27
90715,Lakewood Los Angeles County,33.8413324,-118.0783974,Aug,0.02,22.7,9.9,71,81,3.5,5.03
90715,Lakewood Los Angeles County,33.8413324,-118.0783974,Sep,0.8,21.7,10.4,70,74,3.3,4.21
90715,Lakewood Los Angeles County,33.8413324,-118.0783974,Oct,1.69,19.7,11.2,69,72,3.1,3.28
90715,Lakewood Los Angeles County,33.8413324,-118.0783974,Nov,24.38,16.2,11.4,67,70,2.9,2.45
90715,Lakewood Los Angeles County,33.8413324,-118.0783974,Dec,25.15,13.5,11.7,66,71,2.8,2.03
90716,Hawaiian Gardens Los Angeles County,33.830298,-118.0742249,Jan,42.98,13.4,11.8,65,71,2.9,2.2
90716,Hawaiian Gardens Los Angeles County,33.830298,-118.0742249,Feb,30.08,14.2,11.3,68,72,3.3,2.66
90716,Hawaiian Gardens Los Angeles County,33.830298,-118.0742249,Mar,29.73,14.6,10.3,68,71,3.7,3.28
90716,Hawaiian Gardens Los Angeles County,33.830298,-118.0742249,Apr,14.99,16.1,10.5,66,76,3.9,4.18
90716,Hawaiian Gardens Los Angeles County,33.830298,-118.0742249,May,0.91,17.6,9.1,69,64,3.8,4.32
90716,Hawaiian Gardens Los Angeles County,33.830298,-118.0742249,Jun,0.1,19.3,8.7,71,64,3.7,4.56
90716,Hawaiian Gardens Los Angeles County,33.830298,-118.0742249,Jul,0.01,21.7,9.9,70,80,3.6,5.27
90716,Hawaiian Gardens Los Angeles County,33.830298,-118.0742249,Aug,0.02,22.7,9.9,71,81,3.5,5.03
90716,Hawaiian Gardens Los Angeles County,33.830298,-118.0742249,Sep,0.8,21.7,10.4,70,74,3.3,4.21
90716,Hawaiian Gardens Los Angeles County,33.830298,-118.0742249,Oct,1.69,19.7,11.2,69,72,3.1,3.28
90716,Hawaiian Gardens Los Angeles County,33.830298,-118.0742249,Nov,24.38,16.2,11.4,67,70,2.9,2.45
90716,Hawaiian Gardens Los Angeles County,33.830298,-118.0742249,Dec,25.15,13.5,11.7,66,71,2.8,2.03
90716,Lakewood Los Angeles County,33.830298,-118.0742249,Jan,42.98,13.4,11.8,65,71,2.9,2.2
90716,Lakewood Los Angeles County,33.830298,-118.0742249,Feb,30.08,14.2,11.3,68,72,3.3,2.66
90716,Lakewood Los Angeles County,33.830298,-118.0742249,Mar,29.73,14.6,10.3,68,71,3.7,3.28
90716,Lakewood Los Angeles County,33.830298,-118.0742249,Apr,14.99,16.1,10.5,66,76,3.9,4.18
90716,Lakewood Los Angeles County,33.830298,-118.0742249,May,0.91,17.6,9.1,69,64,3.8,4.32
90716,Lakewood Los Angeles County,33.830298,-118.0742249,Jun,0.1,19.3,8.7,71,64,3.7,4.56
90716,Lakewood Los Angeles County,33.830298,-118.0742249,Jul,0.01,21.7,9.9,70,80,3.6,5.27
90716,Lakewood Los Angeles County,33.830298,-118.0742249,Aug,0.02,22.7,9.9,71,81,3.5,5.03
90716,Lakewood Los Angeles County,33.830298,-118.0742249,Sep,0.8,21.7,10.4,70,74,3.3,4.21
90716,Lakewood Los Angeles County,33.830298,-118.0742249,Oct,1.69,19.7,11.2,69,72,3.1,3.28
90716,Lakewood Los Angeles County,33.830298,-118.0742249,Nov,24.38,16.2,11.4,67,70,2.9,2.45
90716,Lakewood Los Angeles County,33.830298,-118.0742249,Dec,25.15,13.5,11.7,66,71,2.8,2.03
90717,Lomita Los Angeles County,33.7950887,-118.319894,Jan,48.52,13.8,10.4,66,70,2.9,2.17
90717,Lomita Los Angeles County,33.7950887,-118.319894,Feb,39.37,14.3,9.9,70,71,3.3,2.56
90717,Lomita Los Angeles County,33.7950887,-118.319894,Mar,35.59,14.4,9,71,71,3.7,3.09
90717,Lomita Los Angeles County,33.7950887,-118.319894,Apr,14.02,15.6,9,69,76,3.9,3.92
90717,Lomita Los Angeles County,33.7950887,-118.319894,May,0.83,17,8.1,73,64,3.8,4
90717,Lomita Los Angeles County,33.7950887,-118.319894,Jun,0.14,18.9,8.2,75,63,3.7,4.25
90717,Lomita Los Angeles County,33.7950887,-118.319894,Jul,0.01,21.2,9.1,75,79,3.6,4.87
90717,Lomita Los Angeles County,33.7950887,-118.319894,Aug,0.04,21.9,8.8,75,80,3.5,4.64
90717,Lomita Los Angeles County,33.7950887,-118.319894,Sep,1.25,21.4,8.9,73,73,3.3,3.97
90717,Lomita Los Angeles County,33.7950887,-118.319894,Oct,3.11,19.5,9.6,71,71,3.1,3.13
90717,Lomita Los Angeles County,33.7950887,-118.319894,Nov,28.67,16.4,10.3,69,68,2.9,2.35
90717,Lomita Los Angeles County,33.7950887,-118.319894,Dec,30.98,14,10.5,67,70,2.8,2.01
90720,Rossmoor Orange County,33.7855722,-118.0850642,Jan,42.98,13.4,11.8,65,71,2.9,2.2
90720,Rossmoor Orange County,33.7855722,-118.0850642,Feb,30.08,14.2,11.3,68,72,3.3,2.66
90720,Rossmoor Orange County,33.7855722,-118.0850642,Mar,29.73,14.6,10.3,68,71,3.7,3.28
90720,Rossmoor Orange County,33.7855722,-118.0850642,Apr,14.99,16.1,10.5,66,76,3.9,4.18
90720,Rossmoor Orange County,33.7855722,-118.0850642,May,0.91,17.6,9.1,69,64,3.8,4.32
90720,Rossmoor Orange County,33.7855722,-118.0850642,Jun,0.1,19.3,8.7,71,64,3.7,4.56
90720,Rossmoor Orange County,33.7855722,-118.0850642,Jul,0.01,21.7,9.9,70,80,3.6,5.27
90720,Rossmoor Orange County,33.7855722,-118.0850642,Aug,0.02,22.7,9.9,71,81,3.5,5.03
90720,Rossmoor Orange County,33.7855722,-118.0850642,Sep,0.8,21.7,10.4,70,74,3.3,4.21
90720,Rossmoor Orange County,33.7855722,-118.0850642,Oct,1.69,19.7,11.2,69,72,3.1,3.28
90720,Rossmoor Orange County,33.7855722,-118.0850642,Nov,24.38,16.2,11.4,67,70,2.9,2.45
90720,Rossmoor Orange County,33.7855722,-118.0850642,Dec,25.15,13.5,11.7,66,71,2.8,2.03
90720,Los Alamitos Orange County,33.7976003,-118.0712981,Jan,42.98,13.4,11.8,65,71,2.9,2.2
90720,Los Alamitos Orange County,33.7976003,-118.0712981,Feb,30.08,14.2,11.3,68,72,3.3,2.66
90720,Los Alamitos Orange County,33.7976003,-118.0712981,Mar,29.73,14.6,10.3,68,71,3.7,3.28
90720,Los Alamitos Orange County,33.7976003,-118.0712981,Apr,14.99,16.1,10.5,66,76,3.9,4.18
90720,Los Alamitos Orange County,33.7976003,-118.0712981,May,0.91,17.6,9.1,69,64,3.8,4.32
90720,Los Alamitos Orange County,33.7976003,-118.0712981,Jun,0.1,19.3,8.7,71,64,3.7,4.56
90720,Los Alamitos Orange County,33.7976003,-118.0712981,Jul,0.01,21.7,9.9,70,80,3.6,5.27
90720,Los Alamitos Orange County,33.7976003,-118.0712981,Aug,0.02,22.7,9.9,71,81,3.5,5.03
90720,Los Alamitos Orange County,33.7976003,-118.0712981,Sep,0.8,21.7,10.4,70,74,3.3,4.21
90720,Los Alamitos Orange County,33.7976003,-118.0712981,Oct,1.69,19.7,11.2,69,72,3.1,3.28
90720,Los Alamitos Orange County,33.7976003,-118.0712981,Nov,24.38,16.2,11.4,67,70,2.9,2.45
90720,Los Alamitos Orange County,33.7976003,-118.0712981,Dec,25.15,13.5,11.7,66,71,2.8,2.03
90721,Los Alamitos Orange County,33.8081254,-118.0691286,Jan,42.98,13.4,11.8,65,71,2.9,2.2
90721,Los Alamitos Orange County,33.8081254,-118.0691286,Feb,30.08,14.2,11.3,68,72,3.3,2.66
90721,Los Alamitos Orange County,33.8081254,-118.0691286,Mar,29.73,14.6,10.3,68,71,3.7,3.28
90721,Los Alamitos Orange County,33.8081254,-118.0691286,Apr,14.99,16.1,10.5,66,76,3.9,4.18
90721,Los Alamitos Orange County,33.8081254,-118.0691286,May,0.91,17.6,9.1,69,64,3.8,4.32
90721,Los Alamitos Orange County,33.8081254,-118.0691286,Jun,0.1,19.3,8.7,71,64,3.7,4.56
90721,Los Alamitos Orange County,33.8081254,-118.0691286,Jul,0.01,21.7,9.9,70,80,3.6,5.27
90721,Los Alamitos Orange County,33.8081254,-118.0691286,Aug,0.02,22.7,9.9,71,81,3.5,5.03
90721,Los Alamitos Orange County,33.8081254,-118.0691286,Sep,0.8,21.7,10.4,70,74,3.3,4.21
90721,Los Alamitos Orange County,33.8081254,-118.0691286,Oct,1.69,19.7,11.2,69,72,3.1,3.28
90721,Los Alamitos Orange County,33.8081254,-118.0691286,Nov,24.38,16.2,11.4,67,70,2.9,2.45
90721,Los Alamitos Orange County,33.8081254,-118.0691286,Dec,25.15,13.5,11.7,66,71,2.8,2.03
90723,Paramount Los Angeles County,33.8977737,-118.1649291,Jan,44.74,14.2,10.8,66,71,2.9,2.22
90723,Paramount Los Angeles County,33.8977737,-118.1649291,Feb,35.07,15,10.3,69,71,3.3,2.68
90723,Paramount Los Angeles County,33.8977737,-118.1649291,Mar,32.23,15.3,9.5,69,71,3.7,3.31
90723,Paramount Los Angeles County,33.8977737,-118.1649291,Apr,13.28,16.7,9.5,68,76,3.9,4.15
90723,Paramount Los Angeles County,33.8977737,-118.1649291,May,0.78,18.1,8.4,71,64,3.8,4.28
90723,Paramount Los Angeles County,33.8977737,-118.1649291,Jun,0.09,20.2,8.6,73,64,3.7,4.59
90723,Paramount Los Angeles County,33.8977737,-118.1649291,Jul,0.01,22.5,9.7,72,80,3.6,5.29
90723,Paramount Los Angeles County,33.8977737,-118.1649291,Aug,0.03,23.2,9.4,73,81,3.5,4.99
90723,Paramount Los Angeles County,33.8977737,-118.1649291,Sep,1.11,22.5,9.4,72,74,3.3,4.2
90723,Paramount Los Angeles County,33.8977737,-118.1649291,Oct,2.38,20.4,10.1,70,72,3.1,3.29
90723,Paramount Los Angeles County,33.8977737,-118.1649291,Nov,26.14,16.9,10.7,68,69,2.9,2.45
90723,Paramount Los Angeles County,33.8977737,-118.1649291,Dec,27.3,14.4,10.8,66,70,2.8,2.08
90731,San Pedro Los Angeles County,33.7241323,-118.2643567,Jan,44.74,14.2,10.8,66,71,2.9,2.22
90731,San Pedro Los Angeles County,33.7241323,-118.2643567,Feb,35.07,15,10.3,69,71,3.3,2.68
90731,San Pedro Los Angeles County,33.7241323,-118.2643567,Mar,32.23,15.3,9.5,69,71,3.7,3.31
90731,San Pedro Los Angeles County,33.7241323,-118.2643567,Apr,13.28,16.7,9.5,68,76,3.9,4.15
90731,San Pedro Los Angeles County,33.7241323,-118.2643567,May,0.78,18.1,8.4,71,64,3.8,4.28
90731,San Pedro Los Angeles County,33.7241323,-118.2643567,Jun,0.09,20.2,8.6,73,64,3.7,4.59
90731,San Pedro Los Angeles County,33.7241323,-118.2643567,Jul,0.01,22.5,9.7,72,80,3.6,5.29
90731,San Pedro Los Angeles County,33.7241323,-118.2643567,Aug,0.03,23.2,9.4,73,81,3.5,4.99
90731,San Pedro Los Angeles County,33.7241323,-118.2643567,Sep,1.11,22.5,9.4,72,74,3.3,4.2
90731,San Pedro Los Angeles County,33.7241323,-118.2643567,Oct,2.38,20.4,10.1,70,72,3.1,3.29
90731,San Pedro Los Angeles County,33.7241323,-118.2643567,Nov,26.14,16.9,10.7,68,69,2.9,2.45
90731,San Pedro Los Angeles County,33.7241323,-118.2643567,Dec,27.3,14.4,10.8,66,70,2.8,2.08
90732,San Pedro Los Angeles County,33.7349075,-118.3140488,Jan,44.74,14.2,10.8,66,71,2.9,2.22
90732,San Pedro Los Angeles County,33.7349075,-118.3140488,Feb,35.07,15,10.3,69,71,3.3,2.68
90732,San Pedro Los Angeles County,33.7349075,-118.3140488,Mar,32.23,15.3,9.5,69,71,3.7,3.31
90732,San Pedro Los Angeles County,33.7349075,-118.3140488,Apr,13.28,16.7,9.5,68,76,3.9,4.15
90732,San Pedro Los Angeles County,33.7349075,-118.3140488,May,0.78,18.1,8.4,71,64,3.8,4.28
90732,San Pedro Los Angeles County,33.7349075,-118.3140488,Jun,0.09,20.2,8.6,73,64,3.7,4.59
90732,San Pedro Los Angeles County,33.7349075,-118.3140488,Jul,0.01,22.5,9.7,72,80,3.6,5.29
90732,San Pedro Los Angeles County,33.7349075,-118.3140488,Aug,0.03,23.2,9.4,73,81,3.5,4.99
90732,San Pedro Los Angeles County,33.7349075,-118.3140488,Sep,1.11,22.5,9.4,72,74,3.3,4.2
90732,San Pedro Los Angeles County,33.7349075,-118.3140488,Oct,2.38,20.4,10.1,70,72,3.1,3.29
90732,San Pedro Los Angeles County,33.7349075,-118.3140488,Nov,26.14,16.9,10.7,68,69,2.9,2.45
90732,San Pedro Los Angeles County,33.7349075,-118.3140488,Dec,27.3,14.4,10.8,66,70,2.8,2.08
90733,San Pedro Los Angeles County,33.7367479,-118.2805078,Jan,44.74,14.2,10.8,66,71,2.9,2.22
90733,San Pedro Los Angeles County,33.7367479,-118.2805078,Feb,35.07,15,10.3,69,71,3.3,2.68
90733,San Pedro Los Angeles County,33.7367479,-118.2805078,Mar,32.23,15.3,9.5,69,71,3.7,3.31
90733,San Pedro Los Angeles County,33.7367479,-118.2805078,Apr,13.28,16.7,9.5,68,76,3.9,4.15
90733,San Pedro Los Angeles County,33.7367479,-118.2805078,May,0.78,18.1,8.4,71,64,3.8,4.28
90733,San Pedro Los Angeles County,33.7367479,-118.2805078,Jun,0.09,20.2,8.6,73,64,3.7,4.59
90733,San Pedro Los Angeles County,33.7367479,-118.2805078,Jul,0.01,22.5,9.7,72,80,3.6,5.29
90733,San Pedro Los Angeles County,33.7367479,-118.2805078,Aug,0.03,23.2,9.4,73,81,3.5,4.99
90733,San Pedro Los Angeles County,33.7367479,-118.2805078,Sep,1.11,22.5,9.4,72,74,3.3,4.2
90733,San Pedro Los Angeles County,33.7367479,-118.2805078,Oct,2.38,20.4,10.1,70,72,3.1,3.29
90733,San Pedro Los Angeles County,33.7367479,-118.2805078,Nov,26.14,16.9,10.7,68,69,2.9,2.45
90733,San Pedro Los Angeles County,33.7367479,-118.2805078,Dec,27.3,14.4,10.8,66,70,2.8,2.08
90734,San Pedro Los Angeles County,33.7358333,-118.2922222,Jan,44.74,14.2,10.8,66,71,2.9,2.22
90734,San Pedro Los Angeles County,33.7358333,-118.2922222,Feb,35.07,15,10.3,69,71,3.3,2.68
90734,San Pedro Los Angeles County,33.7358333,-118.2922222,Mar,32.23,15.3,9.5,69,71,3.7,3.31
90734,San Pedro Los Angeles County,33.7358333,-118.2922222,Apr,13.28,16.7,9.5,68,76,3.9,4.15
90734,San Pedro Los Angeles County,33.7358333,-118.2922222,May,0.78,18.1,8.4,71,64,3.8,4.28
90734,San Pedro Los Angeles County,33.7358333,-118.2922222,Jun,0.09,20.2,8.6,73,64,3.7,4.59
90734,San Pedro Los Angeles County,33.7358333,-118.2922222,Jul,0.01,22.5,9.7,72,80,3.6,5.29
90734,San Pedro Los Angeles County,33.7358333,-118.2922222,Aug,0.03,23.2,9.4,73,81,3.5,4.99
90734,San Pedro Los Angeles County,33.7358333,-118.2922222,Sep,1.11,22.5,9.4,72,74,3.3,4.2
90734,San Pedro Los Angeles County,33.7358333,-118.2922222,Oct,2.38,20.4,10.1,70,72,3.1,3.29
90734,San Pedro Los Angeles County,33.7358333,-118.2922222,Nov,26.14,16.9,10.7,68,69,2.9,2.45
90734,San Pedro Los Angeles County,33.7358333,-118.2922222,Dec,27.3,14.4,10.8,66,70,2.8,2.08
90740,Seal Beach Orange County,33.7535679,-118.0830047,Jan,42.98,13.4,11.8,65,71,2.9,2.2
90740,Seal Beach Orange County,33.7535679,-118.0830047,Feb,30.08,14.2,11.3,68,72,3.3,2.66
90740,Seal Beach Orange County,33.7535679,-118.0830047,Mar,29.73,14.6,10.3,68,71,3.7,3.28
90740,Seal Beach Orange County,33.7535679,-118.0830047,Apr,14.99,16.1,10.5,66,76,3.9,4.18
90740,Seal Beach Orange County,33.7535679,-118.0830047,May,0.91,17.6,9.1,69,64,3.8,4.32
90740,Seal Beach Orange County,33.7535679,-118.0830047,Jun,0.1,19.3,8.7,71,64,3.7,4.56
90740,Seal Beach Orange County,33.7535679,-118.0830047,Jul,0.01,21.7,9.9,70,80,3.6,5.27
90740,Seal Beach Orange County,33.7535679,-118.0830047,Aug,0.02,22.7,9.9,71,81,3.5,5.03
90740,Seal Beach Orange County,33.7535679,-118.0830047,Sep,0.8,21.7,10.4,70,74,3.3,4.21
90740,Seal Beach Orange County,33.7535679,-118.0830047,Oct,1.69,19.7,11.2,69,72,3.1,3.28
90740,Seal Beach Orange County,33.7535679,-118.0830047,Nov,24.38,16.2,11.4,67,70,2.9,2.45
90740,Seal Beach Orange County,33.7535679,-118.0830047,Dec,25.15,13.5,11.7,66,71,2.8,2.03
90742,Sunset Beach Orange County,33.7178819,-118.0704585,Jan,42.98,13.4,11.8,65,71,2.9,2.2
90742,Sunset Beach Orange County,33.7178819,-118.0704585,Feb,30.08,14.2,11.3,68,72,3.3,2.66
90742,Sunset Beach Orange County,33.7178819,-118.0704585,Mar,29.73,14.6,10.3,68,71,3.7,3.28
90742,Sunset Beach Orange County,33.7178819,-118.0704585,Apr,14.99,16.1,10.5,66,76,3.9,4.18
90742,Sunset Beach Orange County,33.7178819,-118.0704585,May,0.91,17.6,9.1,69,64,3.8,4.32
90742,Sunset Beach Orange County,33.7178819,-118.0704585,Jun,0.1,19.3,8.7,71,64,3.7,4.56
90742,Sunset Beach Orange County,33.7178819,-118.0704585,Jul,0.01,21.7,9.9,70,80,3.6,5.27
90742,Sunset Beach Orange County,33.7178819,-118.0704585,Aug,0.02,22.7,9.9,71,81,3.5,5.03
90742,Sunset Beach Orange County,33.7178819,-118.0704585,Sep,0.8,21.7,10.4,70,74,3.3,4.21
90742,Sunset Beach Orange County,33.7178819,-118.0704585,Oct,1.69,19.7,11.2,69,72,3.1,3.28
90742,Sunset Beach Orange County,33.7178819,-118.0704585,Nov,24.38,16.2,11.4,67,70,2.9,2.45
